,Isolate,RIFAMPICIN,ISONIAZID,PYRAZINAMIDE,ETHAMBUTOL,STREPTOMYCIN,LEVOFLOXACIN,CAPREOMYCIN,AMIKACIN,MOXIFLOXACIN,OFLOXACIN,KANAMYCIN,ETHIONAMIDE,CIPROFLOXACIN
ERR4796335,site.04.subj.00944.lab.24462.iso.1,0.01712659001350403,0.015051931142807007,0.11814957857131958,0.1893061101436615,0.020138919353485107,0.04626733064651489,0.5579599738121033,0.22883543372154236,0.02628263831138611,0.0032919347286224365,0.211611807346344,0.6052095890045166,0.00617024302482605
ERR4797111,site.04.subj.00945.lab.715241.iso.1,0.017116457223892212,0.015049755573272705,0.11863860487937927,0.19062355160713196,0.019633859395980835,0.04711693525314331,0.5571610331535339,0.22721248865127563,0.026362568140029907,0.003307729959487915,0.20879045128822327,0.6042918562889099,0.006236523389816284
ERR4797207,site.04.subj.00946.lab.717248.iso.1,0.9907839894294739,0.9733257293701172,0.994959831237793,0.9964793920516968,0.9509460926055908,0.9401278495788574,0.963826596736908,0.9630058407783508,0.9745368361473083,0.9566255807876587,0.9689598083496094,0.9551151990890503,0.999979555606842
ERR4797137,site.04.subj.00947.lab.715791.iso.1,0.011220365762710571,0.011743724346160889,0.11378821730613708,0.13738706707954407,0.017592966556549072,0.07408377528190613,0.632155179977417,0.5424410104751587,0.031995534896850586,0.008397102355957031,0.41068121790885925,0.2143116295337677,0.02540925145149231
ERR4797205,site.04.subj.00948.lab.717232.iso.1,0.9783428907394409,0.9694082736968994,0.9957590103149414,0.9973938465118408,0.9009522795677185,0.8909165859222412,0.9946719408035278,0.9381328821182251,0.9628959894180298,0.9165428876876831,0.9654784798622131,0.9911172389984131,0.9999222755432129
ERR4797192,site.04.subj.00949.lab.716971.iso.1,0.030546635389328003,0.030500292778015137,0.023793458938598633,0.05688902735710144,0.013710349798202515,0.04206728935241699,0.03830176591873169,0.002161175012588501,0.019147604703903198,0.007917851209640503,0.0008319616317749023,0.41147610545158386,0.0010730326175689697
ERR4797154,site.04.subj.00950.lab.715980.iso.1,0.9783428907394409,0.9694082736968994,0.9957590103149414,0.9973938465118408,0.9009522795677185,0.8909165859222412,0.9946719408035278,0.9381328821182251,0.9628959894180298,0.9165428876876831,0.9654784798622131,0.9911172389984131,0.9999222755432129
ERR4797136,site.04.subj.00951.lab.715770.iso.1,0.9920088052749634,0.9598987102508545,0.9975336194038391,0.9872115850448608,0.8843034505844116,0.6683444976806641,0.9776511192321777,0.6648693084716797,0.9818496704101562,0.9086604118347168,0.7704988121986389,0.9248825311660767,0.9983179569244385
ERR4797173,site.04.subj.00952.lab.716460.iso.1,0.011494606733322144,0.014652371406555176,0.1769990622997284,0.25458306074142456,0.007208347320556641,0.21985945105552673,0.7038046717643738,0.32274752855300903,0.05954805016517639,0.018828153610229492,0.2837386429309845,0.48075172305107117,0.0391884446144104
ERR4797162,site.04.subj.00953.lab.716197.iso.1,0.022845983505249023,0.020993053913116455,0.14007559418678284,0.07626307010650635,0.01100131869316101,0.044665008783340454,0.7008827924728394,0.20598438382148743,0.016062796115875244,0.0037929415702819824,0.2019771933555603,0.40383100509643555,0.008091956377029419
ERR4797089,site.04.subj.00954.lab.714841.iso.1,0.0261135995388031,0.01758509874343872,0.0714140236377716,0.1724189817905426,0.5910701751708984,0.04388722777366638,0.5769808292388916,0.3334668278694153,0.12920835614204407,0.029169440269470215,0.4732993543148041,0.46610820293426514,0.011137425899505615
ERR4797104,site.04.subj.00955.lab.715093.iso.1,0.9961938261985779,0.9833836555480957,0.9955625534057617,0.9868775606155396,0.9573463797569275,0.8544747829437256,0.9838577508926392,0.9342235326766968,0.9891068935394287,0.9659718871116638,0.9163902997970581,0.9248098731040955,0.9998741149902344
ERR4797066,site.04.subj.00956.lab.714356.iso.1,0.011265218257904053,0.011776506900787354,0.11389759182929993,0.13797223567962646,0.017463326454162598,0.07419699430465698,0.632870078086853,0.5421124696731567,0.031963229179382324,0.00836840271949768,0.4107834994792938,0.2143171727657318,0.025368809700012207
ERR4797196,site.04.subj.00957.lab.717048.iso.1,0.020763665437698364,0.010024845600128174,0.26048773527145386,0.8019777536392212,0.3468128740787506,0.9626113176345825,0.7751816511154175,0.33693456649780273,0.8385182619094849,0.8549132347106934,0.6968145370483398,0.5848960280418396,0.9717830419540405
ERR4797164,site.04.subj.00958.lab.716223.iso.1,0.9785581231117249,0.968422532081604,0.9954805374145508,0.9972752332687378,0.8973594307899475,0.8924415111541748,0.9945456981658936,0.9399042725563049,0.9627610445022583,0.915353536605835,0.9653546214103699,0.9906303286552429,0.9999199509620667
ERR4797167,site.04.subj.00959.lab.716267.iso.1,0.007090538740158081,0.00825434923171997,0.02764955163002014,0.04504474997520447,0.03250694274902344,0.045685261487960815,0.05351707339286804,0.0034388601779937744,0.03228923678398132,0.009893625974655151,0.0020950734615325928,0.41694778203964233,0.0017218589782714844
ERR4797195,site.04.subj.00960.lab.717035.iso.1,0.8952088356018066,0.8547741770744324,0.9767156839370728,0.9920854568481445,0.6354066133499146,0.02247658371925354,0.9586855173110962,0.3237609267234802,0.24993300437927246,0.05022209882736206,0.7029900550842285,0.9802380800247192,0.20138660073280334
ERR4797145,site.04.subj.00961.lab.715884.iso.1,0.1315532624721527,0.017526566982269287,0.4127950966358185,0.5370295643806458,0.14426445960998535,0.05353665351867676,0.5886248350143433,0.5177330374717712,0.12014469504356384,0.016237705945968628,0.5995112061500549,0.6248027682304382,0.040047913789749146
ERR4797120,site.04.subj.00962.lab.715554.iso.1,0.9944067001342773,0.9902247190475464,0.994849681854248,0.9983901977539062,0.9720973968505859,0.966507613658905,0.9835077524185181,0.9858405590057373,0.9869190454483032,0.9896444082260132,0.9790332317352295,0.965861976146698,0.9999946355819702
ERR4797179,site.04.subj.00963.lab.716630.iso.1,0.978909969329834,0.9299057722091675,0.864470899105072,0.98779296875,0.9222251772880554,0.864441990852356,0.9731878042221069,0.9370430707931519,0.9389183521270752,0.9042463302612305,0.9707884788513184,0.8062950372695923,0.9993959069252014
ERR4797165,site.04.subj.00964.lab.716226.iso.1,0.9780483245849609,0.9682790040969849,0.995789110660553,0.9974116086959839,0.8974592685699463,0.8925988674163818,0.9946509599685669,0.936710000038147,0.9631237983703613,0.9159156680107117,0.9647120237350464,0.9910949468612671,0.9999209642410278
ERR4796337,site.04.subj.00965.lab.24474.iso.1,0.006158977746963501,0.007306396961212158,0.05856052041053772,0.08684998750686646,0.020507842302322388,0.6342979073524475,0.8224541544914246,0.4663274884223938,0.12412813305854797,0.09937044978141785,0.5210806727409363,0.4749966561794281,0.33643490076065063
ERR4797191,site.04.subj.00966.lab.716955.iso.1,0.005692571401596069,0.008248746395111084,0.04301688075065613,0.04563802480697632,0.024617940187454224,0.25044968724250793,0.06099969148635864,0.0033158957958221436,0.07886403799057007,0.05053740739822388,0.0025866031646728516,0.45769020915031433,0.011799454689025879
ERR4797163,site.04.subj.00967.lab.716216.iso.1,0.03723892569541931,0.00944429636001587,0.07341843843460083,0.03747981786727905,0.04594486951828003,0.008436471223831177,0.641226589679718,0.1906522512435913,0.01198682188987732,0.001318603754043579,0.28534573316574097,0.2753601670265198,0.0015805959701538086
ERR4797157,site.04.subj.00968.lab.716004.iso.1,0.019409358501434326,0.013734012842178345,0.42963215708732605,0.3232697546482086,0.013864368200302124,0.9940468668937683,0.9176304340362549,0.5488986372947693,0.6642221212387085,0.8550793528556824,0.8133692741394043,0.6818221807479858,0.9938686490058899
ERR4797216,site.04.subj.00969.lab.717585.iso.1,0.9956210851669312,0.9971369504928589,0.9982951879501343,0.9992995262145996,0.9578189253807068,0.907585084438324,0.9958392381668091,0.9564974308013916,0.9791022539138794,0.9735226631164551,0.9594714641571045,0.9956546425819397,0.9999898672103882
ERR4797166,site.04.subj.00970.lab.716264.iso.1,0.0014274418354034424,0.037310123443603516,0.44745898246765137,0.7169665098190308,0.4254741966724396,0.09997692704200745,0.7681407928466797,0.20429176092147827,0.19161191582679749,0.039730221033096313,0.7550092935562134,0.427158921957016,0.18214288353919983
ERR4797121,site.04.subj.00971.lab.715576.iso.1,0.006215423345565796,0.002924323081970215,0.12150433659553528,0.24267905950546265,0.012602686882019043,0.04548877477645874,0.94746994972229,0.09858763217926025,0.03343397378921509,0.005357295274734497,0.09606170654296875,0.6956086158752441,0.0015971064567565918
ERR4797130,site.04.subj.00972.lab.715681.iso.1,0.02752712368965149,0.6780804395675659,0.8691171407699585,0.9512255787849426,0.966284990310669,0.9271325469017029,0.9390998482704163,0.6143043637275696,0.8529618382453918,0.8787293434143066,0.9726895093917847,0.9536256790161133,0.9992157220840454
ERR4796872,site.04.subj.00973.lab.707806.iso.1,0.020061194896697998,0.01835089921951294,0.14509141445159912,0.12361180782318115,0.030567288398742676,0.13710486888885498,0.7837339639663696,0.36092305183410645,0.042937248945236206,0.016844719648361206,0.3477802276611328,0.5013350248336792,0.033657729625701904
ERR4797040,site.04.subj.00974.lab.713967.iso.1,0.021503865718841553,0.014809727668762207,0.07663461565971375,0.08002200722694397,0.015106439590454102,0.12072190642356873,0.66163170337677,0.35844314098358154,0.03000703454017639,0.013412505388259888,0.24777117371559143,0.37134385108947754,0.02617064118385315
ERR4797209,site.04.subj.00975.lab.717328.iso.1,0.017362147569656372,0.008353710174560547,0.08578044176101685,0.13777002692222595,0.043674081563949585,0.04117420315742493,0.5830103158950806,0.2514840364456177,0.04957619309425354,0.0026840567588806152,0.32353436946868896,0.45341771841049194,0.006221950054168701
ERR4797168,site.04.subj.00976.lab.716294.iso.1,0.0049949586391448975,0.0034907758235931396,0.09575888514518738,0.16234555840492249,0.3274195194244385,0.05782023072242737,0.9430227279663086,0.26286882162094116,0.11272308230400085,0.02286440134048462,0.4597533941268921,0.9170974493026733,0.008451104164123535
ERR4797213,site.04.subj.00977.lab.717510.iso.1,0.014244943857192993,0.01153215765953064,0.2205476462841034,0.2931421995162964,0.030200690031051636,0.97882080078125,0.8038780689239502,0.3050767779350281,0.5914207100868225,0.5141704678535461,0.45119011402130127,0.8440772891044617,0.9602888822555542
ERR4796959,site.04.subj.00978.lab.711797.iso.1,0.005983799695968628,0.007816165685653687,0.05521067976951599,0.10518693923950195,0.007327914237976074,0.13619515299797058,0.44664520025253296,0.21303561329841614,0.03224605321884155,0.016438812017440796,0.09482261538505554,0.13414573669433594,0.02273404598236084
ERR4797182,site.04.subj.00979.lab.716672.iso.1,0.0013684332370758057,0.0016128718852996826,0.04965725541114807,0.01793423295021057,0.008532613515853882,0.062217265367507935,0.17929229140281677,0.027981072664260864,0.03188106417655945,0.009165436029434204,0.013737589120864868,0.21175417304039001,0.003997236490249634
ERR4797131,site.04.subj.00980.lab.715683.iso.1,0.00964614748954773,0.006366342306137085,0.26558035612106323,0.2548416256904602,0.02402651309967041,0.9902999401092529,0.838797926902771,0.5624085068702698,0.6817350387573242,0.8311634659767151,0.781794548034668,0.475694477558136,0.9928436279296875
ERR4797208,site.04.subj.00981.lab.717268.iso.1,0.015406310558319092,0.015272289514541626,0.23342758417129517,0.16262486577033997,0.011648774147033691,0.972729504108429,0.8587768077850342,0.24972233176231384,0.35967499017715454,0.5017800331115723,0.48000162839889526,0.615686297416687,0.9265158176422119
ERR4796940,site.04.subj.00982.lab.710061.iso.1,0.022845983505249023,0.020993053913116455,0.14007559418678284,0.07626307010650635,0.01100131869316101,0.044665008783340454,0.7008827924728394,0.20598438382148743,0.016062796115875244,0.0037929415702819824,0.2019771933555603,0.40383100509643555,0.008091956377029419
ERR4797155,site.04.subj.00983.lab.715998.iso.1,0.9778167009353638,0.9679931998252869,0.9957730770111084,0.9973410367965698,0.9010888338088989,0.8914365172386169,0.9946509599685669,0.9379040002822876,0.9630558490753174,0.9160215854644775,0.9657984972000122,0.9910703897476196,0.9999216794967651
ERR4797185,site.04.subj.00984.lab.716765.iso.1,0.011212766170501709,0.015105515718460083,0.1268007457256317,0.10584405064582825,0.020727813243865967,0.12651020288467407,0.829513669013977,0.5838898420333862,0.04805824160575867,0.012061655521392822,0.5849756598472595,0.5425221920013428,0.046455562114715576
ERR4797218,site.04.subj.00985.lab.717775.iso.1,0.01445913314819336,0.009697645902633667,0.31330442428588867,0.31231969594955444,0.030041873455047607,0.9929853081703186,0.8726475238800049,0.370621919631958,0.6720441579818726,0.8841056823730469,0.6639777421951294,0.5988894104957581,0.9919688701629639
ERR4797009,site.04.subj.00986.lab.713365.iso.1,0.9160264730453491,0.9055923223495483,0.9325332641601562,0.896709680557251,0.849368155002594,0.8009970188140869,0.8830839395523071,0.9323011636734009,0.8718017339706421,0.7858364582061768,0.9331598281860352,0.8666245341300964,0.9988073110580444
ERR4797200,site.04.subj.00987.lab.717126.iso.1,0.000674903392791748,0.002878904342651367,0.20981448888778687,0.8569375872612,0.3976142704486847,0.03585481643676758,0.9841901063919067,0.0649631917476654,0.10450580716133118,0.01733684539794922,0.35857629776000977,0.9644551277160645,0.006845712661743164
ERR4797018,site.04.subj.00988.lab.713544.iso.1,0.8631527423858643,0.041323572397232056,0.8552491664886475,0.33085185289382935,0.5926159620285034,0.9647448062896729,0.9328125715255737,0.891377329826355,0.9302432537078857,0.8151811361312866,0.9577300548553467,0.8789751529693604,0.9986371994018555
ERR4797072,site.04.subj.00989.lab.714496.iso.1,0.018541783094406128,0.012640923261642456,0.1515083611011505,0.18650472164154053,0.026157140731811523,0.08544033765792847,0.6725708246231079,0.5629165172576904,0.04123258590698242,0.008693993091583252,0.4986805319786072,0.23136597871780396,0.033308565616607666
ERR4796989,site.04.subj.00990.lab.712908.iso.1,0.011343032121658325,0.010413706302642822,0.19831520318984985,0.17734310030937195,0.15403300523757935,0.687321662902832,0.937157392501831,0.633230447769165,0.2771201729774475,0.14621150493621826,0.8598623275756836,0.7073869705200195,0.6345673203468323
ERR4797199,site.04.subj.00991.lab.717123.iso.1,0.030700594186782837,0.01730319857597351,0.14460501074790955,0.06442761421203613,0.3540327250957489,0.0295734703540802,0.42154452204704285,0.19858798384666443,0.04370993375778198,0.018236279487609863,0.25129732489585876,0.40126118063926697,0.011955112218856812
ERR4797211,site.04.subj.00992.lab.717432.iso.1,0.976514458656311,0.969313383102417,0.9952718019485474,0.9972067475318909,0.9032232761383057,0.8876215815544128,0.9942799806594849,0.9378449320793152,0.9610270261764526,0.913983941078186,0.9653429985046387,0.9904833436012268,0.9999141693115234
ERR4797210,site.04.subj.00994.lab.717333.iso.1,0.8683232069015503,0.008128196001052856,0.9691601991653442,0.9645359516143799,0.690388023853302,0.9724825620651245,0.9954543113708496,0.8339137434959412,0.9872788786888123,0.8920160531997681,0.9600072503089905,0.9936306476593018,0.9991992712020874
ERR4797186,site.04.subj.00995.lab.716767.iso.1,0.011265218257904053,0.011776506900787354,0.11389759182929993,0.13797223567962646,0.017463326454162598,0.07419699430465698,0.632870078086853,0.5421124696731567,0.031963229179382324,0.00836840271949768,0.4107834994792938,0.2143171727657318,0.025368809700012207
ERR4796981,site.04.subj.00996.lab.712486.iso.1,0.951066255569458,0.896686851978302,0.9880321621894836,0.9855539798736572,0.8614553809165955,0.913788914680481,0.9461926221847534,0.9388560652732849,0.9433633089065552,0.8721807599067688,0.9656367897987366,0.907679557800293,0.9998668432235718
ERR4797147,site.04.subj.00998.lab.715906.iso.1,0.018617242574691772,0.012675493955612183,0.15166452527046204,0.18728259205818176,0.02595531940460205,0.08556795120239258,0.6732305288314819,0.5627193450927734,0.0411914587020874,0.008660972118377686,0.4986484944820404,0.23134618997573853,0.03325235843658447
ERR4797170,site.04.subj.00999.lab.716396.iso.1,0.9772268533706665,0.9193509817123413,0.8540669679641724,0.9870888590812683,0.9186604022979736,0.8631807565689087,0.9721774458885193,0.9348960518836975,0.9370794296264648,0.9005976319313049,0.9703235030174255,0.7919875383377075,0.9993265867233276
ERR4797189,site.04.subj.01000.lab.716852.iso.1,0.918075442314148,0.9085951447486877,0.9694181680679321,0.9578555226325989,0.8377370834350586,0.864727258682251,0.9146713614463806,0.918363630771637,0.9009630680084229,0.8097963333129883,0.9428602457046509,0.875338077545166,0.9994993209838867
